"";"Statistik_Code";"Statistik_Label";"Zeit_Code";"Zeit_Label";"Zeit";"X1_Merkmal_Code";"X1_Merkmal_Label";"X1_Auspraegung_Code";"X1_Auspraegung_Label";"X2_Merkmal_Code";"X2_Merkmal_Label";"X2_Auspraegung_Code";"X2_Auspraegung_Label";"X3_Merkmal_Code";"X3_Merkmal_Label";"X3_Auspraegung_Code";"X3_Auspraegung_Label";"BEV001__Lebendgeborene__Anzahl"
"279";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT026";"26-Jährige";840
"280";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT027";"27-Jährige";1121
"281";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT028";"28-Jährige";1403
"282";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT029";"29-Jährige";1721
"283";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT030";"30-Jährige";2039
"284";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT031";"31-Jährige";2219
"285";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT032";"32-Jährige";2305
"286";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT033";"33-Jährige";2440
"287";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT034";"34-Jährige";2397
"288";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT035";"35-Jährige";2476
"289";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT036";"36-Jährige";2499
"290";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT037";"37-Jährige";2382
"291";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT038";"38-Jährige";2147
"292";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT039";"39-Jährige";1948
"293";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT040";"40-Jährige";1725
"294";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT041";"41-Jährige";1377
"295";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT042";"42-Jährige";986
"296";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT043";"43-Jährige";628
"297";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT044";"44-Jährige";399
"298";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT045";"45-Jährige";223
"299";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT046";"46-Jährige";107
"300";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT047";"47-Jährige";52
"301";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT048";"48-Jährige";21
"302";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT049";"49-Jährige";15
"303";12612;"Statistik der Geburten";"JAHR";"Jahr";2010;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-4UM";"viertes und weiteres Kind";"ALTMT3";"Alter der Mutter";"ALT050UM";"50 Jahre und mehr";16
"305";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT000B15";"unter 15 Jahre";51
"306";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT015";"15-Jährige";264
"307";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT016";"16-Jährige";781
"308";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT017";"17-Jährige";1754
"309";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT018";"18-Jährige";3169
"310";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT019";"19-Jährige";5651
"311";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT020";"20-Jährige";7736
"312";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT021";"21-Jährige";10292
"313";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT022";"22-Jährige";11414
"314";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT023";"23-Jährige";13218
"315";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT024";"24-Jährige";15036
"316";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT025";"25-Jährige";17544
"317";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT026";"26-Jährige";19202
"318";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT027";"27-Jährige";21018
"319";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT028";"28-Jährige";22998
"320";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT029";"29-Jährige";24268
"321";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT030";"30-Jährige";24870
"322";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT031";"31-Jährige";24086
"323";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT032";"32-Jährige";21099
"324";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT033";"33-Jährige";17737
"325";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT034";"34-Jährige";15413
"326";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT035";"35-Jährige";12858
"327";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT036";"36-Jährige";10264
"328";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT037";"37-Jährige";8032
"329";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT038";"38-Jährige";5999
"330";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT039";"39-Jährige";4945
"331";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT040";"40-Jährige";3958
"332";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT041";"41-Jährige";2637
"333";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT042";"42-Jährige";1638
"334";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT043";"43-Jährige";970
"335";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT044";"44-Jährige";505
"336";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT045";"45-Jährige";266
"337";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT046";"46-Jährige";119
"338";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT047";"47-Jährige";61
"339";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT048";"48-Jährige";34
"340";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT049";"49-Jährige";20
"341";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-1";"erstes Kind";"ALTMT3";"Alter der Mutter";"ALT050UM";"50 Jahre und mehr";45
"343";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT000B15";"unter 15 Jahre";0
"344";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT015";"15-Jährige";3
"345";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT016";"16-Jährige";13
"346";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT017";"17-Jährige";68
"347";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT018";"18-Jährige";259
"348";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT019";"19-Jährige";670
"349";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT020";"20-Jährige";1361
"350";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT021";"21-Jährige";2556
"351";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT022";"22-Jährige";3602
"352";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT023";"23-Jährige";5026
"353";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT024";"24-Jährige";6210
"354";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT025";"25-Jährige";7750
"355";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT026";"26-Jährige";9159
"356";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT027";"27-Jährige";10903
"357";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT028";"28-Jährige";13009
"358";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT029";"29-Jährige";15378
"359";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT030";"30-Jährige";16670
"360";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT031";"31-Jährige";18014
"361";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT032";"32-Jährige";17802
"362";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT033";"33-Jährige";17540
"363";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT034";"34-Jährige";16443
"364";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT035";"35-Jährige";14538
"365";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT036";"36-Jährige";12077
"366";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT037";"37-Jährige";10002
"367";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT038";"38-Jährige";7703
"368";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT039";"39-Jährige";6261
"369";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT040";"40-Jährige";4960
"370";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT041";"41-Jährige";3221
"371";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT042";"42-Jährige";1978
"372";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT043";"43-Jährige";1147
"373";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT044";"44-Jährige";577
"374";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT045";"45-Jährige";265
"375";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT046";"46-Jährige";105
"376";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT047";"47-Jährige";56
"377";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT048";"48-Jährige";24
"378";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT049";"49-Jährige";21
"379";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-2";"zweites Kind";"ALTMT3";"Alter der Mutter";"ALT050UM";"50 Jahre und mehr";27
"381";12612;"Statistik der Geburten";"JAHR";"Jahr";2011;"DINSG";"Deutschland insgesamt";"DG";"Deutschland";"BEVFL2";"Lebendgeburtenfolge";"GEBFL-3";"drittes Kind";"ALTMT3";"Alter der Mutter";"ALT000B15";"unter 15 Jahre";1
